RF-prob,LR-prob,ADA-prob,NB-prob,DT-prob,MLP-prob,KNN-prob,EX-prob,LGBM-prob,QDA-prob,LDA-AAC,Target
0.99,0.9483997759403163,0.5840818415937513,4.1336995901448624e-13,1.0,0.9999998565056244,1.0,0.99,0.9999782621791069,7.625583608598722e-82,0.7591076439131057,1
0.96,0.44336459914402565,0.5324919584357601,6.19479941492915e-15,1.0,0.9180811415525911,1.0,0.84,0.9999782621791069,2.1016354847517893e-86,0.17068173978370013,1
1.0,0.9267239817592711,0.5725932976502728,1.5645560980521168e-12,1.0,0.9999964829797252,1.0,1.0,0.9999782621791069,2.787186972439273e-81,0.7745205890541985,1
0.0,0.1877546937010266,0.438860883126746,1.0155379490063927e-13,0.0,0.0017858076523482307,0.0,0.05,2.1715127903163526e-05,1.0036507606931522e-82,0.5034566335556728,0
1.0,0.9939193948774516,0.578871313381223,1.5805914341487617e-11,1.0,0.9999999999738673,1.0,1.0,0.9999782621791069,1.3224225139477398e-80,0.9466549797711771,1
1.0,0.846400315950629,0.5668133702935297,2.0721380736121053e-13,1.0,0.9972639877403983,1.0,0.95,0.9999782621791069,3.9270729995767947e-82,0.6674679063147727,1
1.0,0.9999992866321279,0.7389484755903977,1.0,1.0,1.0,1.0,1.0,0.9999782621791069,1.0,0.9973748617761183,1
0.0,7.803987050113405e-109,0.3908304369282128,0.0,0.0,4.309974802461466e-19,0.0,0.0,2.1945983094087623e-05,0.0,0.0020168551838741734,0
0.96,0.7141463528355828,0.5553129464271663,6.579075062374817e-14,1.0,0.9989219477223205,1.0,0.97,0.9999782621791069,4.002850343714813e-82,0.5428123792327186,1
0.98,0.9484031427740371,0.55102842394245,1.0,1.0,0.9999999768191491,1.0,0.89,0.9998945070181992,1.0,0.6532648011426821,1
0.99,0.9994454168240277,0.761412418468699,1.0,1.0,0.9999999986220802,1.0,0.99,0.9999782621791069,1.0,0.9511849643823099,1
1.0,0.9818669695070812,0.5840818415937513,1.022522288353823e-12,1.0,0.9999999955547403,1.0,1.0,0.9999782621791069,1.557801701349713e-81,0.8480411572981996,1
1.0,0.9892839597057055,0.5786448077470787,1.0,1.0,0.9999999635762309,1.0,1.0,0.9999782621791069,1.0,0.9895648510076883,1
0.01,0.20525919869160106,0.4422602277898979,1.0112923066581672e-13,0.0,0.0045014666396865875,0.2,0.07,3.351947710413872e-05,1.8443840111223257e-83,0.35660617972877784,0
0.0,3.300523680877325e-38,0.3908304369282128,3.613010742694777e-166,0.0,1.2501491130449447e-06,0.0,0.01,5.359673578366419e-05,5.719051023901978e-242,0.013572849079672936,0
0.0,0.26548247449650325,0.42757192444771075,8.510189745112628e-15,0.0,0.004695230536109765,0.0,0.0,2.701283039084276e-05,3.5582717894068256e-83,0.30217645001072296,0
0.03,0.276308711971703,0.4259481520417302,6.701640914613283e-15,0.0,0.01140328449398325,0.0,0.02,4.004054639617724e-05,4.6504502565065116e-83,0.2610040269470745,0
0.0,5.209517806861001e-24,0.38562259158831547,1.6666593698424532e-72,0.0,1.4851927584718287e-07,0.0,0.0,2.2279799267497535e-05,4.383605300765281e-140,0.011511071653647143,0
1.0,0.9838276920032533,0.8266531031894219,1.0,1.0,0.9998395287514313,1.0,0.99,0.9999782621791069,1.0,0.9663893281064375,1
0.03,0.32489573388227955,0.4708957973540123,8.388395695405468e-12,0.0,0.01762599077682352,0.0,0.09,0.0009167258360547488,3.791302349449076e-82,0.5857548807731172,0
0.02,0.0681598848968438,0.42557768302206156,3.338719437426723e-09,0.0,0.017944153806499,0.0,0.0,2.8105152988047513e-05,2.274694177907273e-82,0.13343124899557693,0
0.0,4.881522675927663e-06,0.4226704691654634,8.95421006907282e-19,0.0,0.00014158496042026154,0.0,0.0,2.181088584418384e-05,5.44292747773668e-87,0.23206703309083548,0
1.0,0.9996671284999286,0.7497503051326884,1.0,1.0,0.9999999783181608,1.0,1.0,0.9999782621791069,1.0,0.9948664398370526,1
0.0,0.16615826184361815,0.438860883126746,1.1669906950561158e-14,0.0,0.0017908836756992546,0.0,0.01,2.304020440925398e-05,3.809581597189658e-83,0.3161582538953403,0
0.01,0.005455039580504193,0.4214003953704018,1.2101893628262969e-15,0.0,0.001976525308553086,0.0,0.13,2.257175516859783e-05,5.193698325825273e-87,0.13846997387761292,0
0.05,0.15379361960414686,0.4291763036407912,3.330830914701055e-09,0.0,0.020258944735825325,0.2,0.18,0.0003168901744813119,5.1101381039453895e-81,0.1216278947504976,0
0.97,0.8144761308114964,0.567619984163251,4.3620232039713634e-14,1.0,0.9999605465082791,1.0,0.98,0.9999782621791069,1.9809172304729612e-82,0.35601467585579727,1
1.0,0.9409669551942056,0.6029582544039273,6.472867392909829e-13,1.0,0.9999973295742146,1.0,1.0,0.9999782621791069,9.998875553542619e-82,0.6786343228325834,1
0.01,0.05913337721954983,0.4274710532651216,1.9216366301691835e-14,0.0,0.0007986294143118821,0.0,0.02,2.1411388853715167e-05,9.520297228132214e-84,0.13511856936701488,0
0.73,0.2584819408779696,0.74993675922077,1.0,1.0,0.07925448706312736,0.2,0.92,0.9931068203398671,1.0,0.8967552776323288,1
0.0,0.0016353789950245858,0.4344521359545276,2.505149015482661e-16,0.0,0.00025642991173871623,0.0,0.0,2.1811279519075466e-05,2.6375957137374175e-84,0.15690902586616914,0
1.0,0.9999989979549297,0.7787039175855194,1.0,1.0,0.9999999999997156,1.0,1.0,0.9999782621791069,1.0,0.9936105323858656,1
0.99,0.865181927823107,0.5604197965639068,7.781130834810373e-14,1.0,0.9999792194462638,1.0,0.97,0.9999782621791069,1.136198398140579e-82,0.4211391563302543,1
0.0,0.2639893352944225,0.45403484477293976,2.710110605374579e-14,0.0,0.0020536252148613426,0.0,0.07,3.119297241242655e-05,1.67633507455166e-82,0.39332925369118193,0
0.0,2.933071315473925e-11,0.4127674061164397,5.516643977238078e-28,0.0,0.0005101264159087871,0.0,0.01,2.1810203377282398e-05,9.8286936427183e-97,0.04808604262406116,0
0.94,0.9413167245240884,0.5941599474237498,1.2450589391619492e-12,1.0,0.9999997290737009,1.0,0.96,0.9999782621791069,2.8298260559067287e-81,0.7707903185072154,1
1.0,0.9980370336673827,0.7128583709636633,1.0,1.0,0.9999999454713987,1.0,1.0,0.9999782621791069,1.0,0.9065826911287708,1
1.0,0.9700571097159193,0.5787453867707881,5.334903615893869e-13,1.0,0.9999999898023003,1.0,1.0,0.9999782621791069,2.987615812072708e-82,0.7045296165762263,1
1.0,0.9605169644098215,0.5900938388997574,4.4103702433003576e-13,1.0,0.9999999466531748,1.0,1.0,0.9999782621791069,2.8963851924333767e-81,0.7093481677176782,1
0.99,0.7839085638117508,0.5576812296559472,1.7463585113686173e-13,1.0,0.9979488775268602,1.0,0.89,0.999978263256871,5.807228639014231e-82,0.47579344057226913,1
0.01,0.012802563747971948,0.45625121845998656,1.3065094277228376e-14,0.0,0.00056306647774918,0.0,0.02,2.488440982721738e-05,1.2716134322254428e-83,0.3280135369771267,0
0.0,0.06243599161473468,0.43596595830564905,1.4163807825732415e-13,0.0,9.978674831468685e-05,0.0,0.01,2.179028429623196e-05,3.92206063289874e-82,0.5712083547273639,0
0.98,0.9655865013351506,0.5816229585479437,5.201629325627464e-12,1.0,0.9999995505440304,1.0,0.93,0.9999782621791069,8.583915196924036e-82,0.7877168503221854,1
1.0,0.9803590043095775,0.7016678855436758,1.0,1.0,0.9939221578114239,1.0,0.99,0.9999782621791069,1.0,0.8431594732939293,1
1.0,0.9360390365684331,0.5780514772954063,1.064157016854218e-13,1.0,0.9999998846612785,1.0,0.98,0.9999782621791069,5.585040391989199e-82,0.6058369526101748,1
0.0,0.12889828226864614,0.44426780190692544,8.79210882021289e-15,0.0,0.0010685815680734644,0.0,0.0,2.180946456948124e-05,3.2615716711275e-83,0.31828558909454024,0
0.0,1.5647819198002087e-41,0.38152528430050414,1.6595211362111382e-194,0.0,1.3303226067772542e-06,0.0,0.01,2.1811632891627078e-05,4.971370085470141e-274,0.016621068108664126,0
0.0,1.869296815606913e-09,0.38964643967927975,4.578354285403637e-24,0.0,0.0001336975325916271,0.0,0.0,2.177226000241891e-05,2.583067157947019e-91,0.15313055497601175,0
0.99,0.9999945810429044,0.6504390019714227,1.0,1.0,0.9999999999983185,1.0,0.99,0.9999782621791069,1.0,0.9665354159576769,1
0.0,0.26021912860865454,0.44789010166836585,2.5776424267842436e-12,0.0,0.003173257920232987,0.2,0.0,4.2960742394444126e-05,3.152315485743832e-82,0.6594986298619463,0
0.02,0.28476530860201904,0.4476756150178301,3.839152121469383e-14,0.0,0.010650054221230056,0.2,0.06,2.936181069485247e-05,1.7416395188885308e-83,0.2126798597764699,0
1.0,0.9489557914523125,0.5907819641262925,3.5588548126412374e-13,1.0,0.999999571139807,1.0,0.99,0.9999782621791069,2.192336749859362e-82,0.6541864257072686,1
0.01,0.2784172524923009,0.42527295727059594,0.9986268078543982,0.0,0.006050805954161137,0.0,0.0,2.1672002391087323e-05,8.013773261760483e-70,0.5830061690618702,0
0.0,9.940980896050658e-07,0.3990218731977122,1.9131819874266457e-20,0.0,3.463819849422999e-05,0.0,0.0,2.1900278505605392e-05,2.9539600974401726e-86,0.012757955659146896,0
0.0,0.12513672660655956,0.4173134503473192,8.283134132218739e-15,0.0,0.0015247984191806825,0.0,0.0,2.382088337793155e-05,7.546558344513404e-83,0.37424600687105875,0
0.0,0.30193787979671066,0.44439019767929494,1.9878572677218414e-13,0.0,0.0049050970200653216,0.0,0.01,4.0123852777334366e-05,1.425312107170101e-82,0.5607185008395799,0
0.0,3.4206182699066607e-06,0.3990218731977122,8.435394076062454e-20,0.0,1.3731145257068822e-05,0.0,0.0,2.2279903278581914e-05,1.5553529602732178e-85,0.0113370389230746,0
0.05,0.043294263728876514,0.4274710532651216,1.9233147611192445e-14,0.0,0.0009066025761758576,0.2,0.05,3.112394797413389e-05,4.770299808789553e-84,0.13599374534459124,0
0.11,0.3956463073694131,0.438860883126746,1.0,0.0,0.014198109793355493,0.0,0.42,2.173902252286967e-05,8.631301178943953e-17,0.7320225683539042,0
1.0,0.7198437935652338,0.5607209344232726,7.957202299497076e-14,1.0,0.9897371202754562,0.8,0.9,0.9999782621791069,2.659778000216353e-82,0.61022197045252,1
1.0,0.7591425966426837,0.5553129464271663,2.4659126646437716e-14,1.0,0.9999120412057718,1.0,0.97,0.9999782621791069,1.2711524883671027e-82,0.334499214476067,1
0.16,0.0651685777410097,0.4398629469420791,1.4936968487981056e-13,0.0,0.0027510661092808673,0.4,0.11,2.180453972099564e-05,5.629058142968707e-82,0.7515687396037289,0
0.01,0.418922617950164,0.4498106318943648,3.4317187561900157e-13,0.0,0.013415604148317445,0.4,0.02,2.705826288366348e-05,2.1985054987777453e-82,0.6372609321739556,0
1.0,0.9988833317864072,0.7215050609770403,1.0,1.0,0.9999999686713849,1.0,0.98,0.9999782621791069,1.0,0.9717215468018436,1
0.99,0.9463727643403005,0.5729933905601358,2.229155363403749e-14,1.0,0.9999997969041201,1.0,0.99,0.9999782621791069,8.62379338511826e-83,0.4036437959799797,1
0.0,0.08161260529009667,0.43376867762326343,3.247120814496398e-14,0.0,0.0009433149396077214,0.0,0.0,2.6023997358483475e-05,1.0569941346338398e-82,0.3982741714484319,0
0.0,5.423322680528636e-05,0.4226704691654634,1.3353529442993493e-17,0.0,0.00018346957345616413,0.0,0.0,2.181088584418384e-05,1.022092806574927e-85,0.1850170606031762,0
0.0,1.3941531407660994e-06,0.4042915968711331,1.9626685334736754e-20,0.0,6.287573116344327e-06,0.0,0.0,2.1930322418012737e-05,1.816857320987397e-86,0.012287366697208271,0
0.02,1.4961623758680523e-05,0.41773199337932443,1.0,0.0,0.000606594569762186,0.0,0.18,2.1769761776186257e-05,1.0,0.28042860973852646,0
0.01,0.14923261796761916,0.4452724149371929,5.1660887129143607e-14,0.0,0.0004017106716525808,0.0,0.0,2.1948488545307552e-05,1.517046462252138e-82,0.5864549331163595,0
1.0,0.998230483372241,0.564429970968948,1.0,1.0,0.9999999999852978,1.0,1.0,0.9999782621791069,4.847279303362946e-25,0.9417932938208058,1
0.0,6.718960828277165e-09,0.4264612514248785,3.7822189166143006e-23,0.0,0.00037065277859910567,0.0,0.0,2.384546755380025e-05,1.1927838724150155e-90,0.061575220420335114,0
0.0,0.11401666721411527,0.43916195883757386,2.2064791749547282e-14,0.0,0.0001472119410294516,0.0,0.0,2.5717850078877077e-05,4.685071335400912e-83,0.3926302995468769,0
0.01,0.023796768453185242,0.43916195883757386,1.3372122863832645e-14,0.0,0.00013781708275882455,0.0,0.05,2.1807142079812193e-05,3.3590420055802355e-83,0.3563106678979984,0
0.01,0.25813251627559836,0.4511036041788268,1.4667362899903614e-13,0.0,0.004605733132125207,0.0,0.01,2.69870814049912e-05,2.6933019943497906e-82,0.6755585450918281,0
0.98,0.8074657506471422,0.5604197965639068,8.169567575252134e-14,1.0,0.9996387807089788,0.6,0.87,0.9999782621791069,1.0322102697247363e-82,0.47247345945679636,1
0.98,0.7054686885002799,0.5651455544985761,4.00743822395011e-14,1.0,0.9996822666247597,1.0,0.94,0.9999826421991621,1.1233388140664971e-82,0.36140091755858716,1
0.99,0.5949141458003014,0.5607209344232726,3.122418189076531e-14,1.0,0.8717562102550269,1.0,0.95,0.9999782621791069,6.529261937844246e-83,0.37726915019442664,1
0.99,0.9999841943902739,0.6607072085339437,1.0,1.0,0.9999999999984313,1.0,1.0,0.9999782621791069,5.9487426933489237e-36,0.9529278465770202,1
1.0,0.9965921577997044,0.7128583709636633,1.0,1.0,0.9999993820689034,1.0,1.0,0.9999782621791069,1.0,0.9024961219920045,1
0.02,0.09707909080519589,0.4380528160355304,1.541843363049446e-15,0.0,0.006051442004282012,0.0,0.0,3.1734500775940766e-05,1.5824911712995592e-83,0.1391835616851869,0
0.01,3.382796535696032e-08,0.43123287217329814,2.3173015442230294e-21,0.0,0.00041009875595283084,0.0,0.0,2.1809034371464636e-05,1.7798517423993269e-90,0.04477553663320799,0
0.99,0.9748103260853245,0.5760346181043378,1.9025908206704857e-12,1.0,0.999999877803055,1.0,1.0,0.9999782621791069,1.4847837643975288e-80,0.8193619727272202,1
0.0,1.0727118961673247e-44,0.3908304369282128,2.8025666538176324e-223,0.0,7.602317420502357e-10,0.0,0.0,2.195252445740628e-05,4.628123365548451e-302,0.011860918272678614,0
1.0,0.9980134874980617,0.7396113065889773,1.0,1.0,0.9999999091139524,1.0,1.0,0.9999782621791069,1.0,0.9213122728718894,1
1.0,0.6471267279095074,0.5337048112675155,6.734446884596415e-14,1.0,0.9898859635655515,1.0,0.96,0.9999782621791069,2.460189086264394e-87,0.306626935881397,1
0.98,0.9193794178270543,0.5626211676700648,7.305213671478797e-13,1.0,0.9999504324494608,1.0,0.89,0.9999782621791069,4.061819912046467e-82,0.6322973701325121,1
0.96,0.8514280101974472,0.5727701325460491,7.186459384223398e-14,1.0,0.9999399028825242,1.0,0.82,0.9999782621791069,7.587247133930306e-84,0.22126709545508416,1
1.0,0.9968862265490356,0.7411796851220185,1.0,1.0,0.9999999992155313,1.0,1.0,0.9999782621791069,1.0,0.9904473702458606,1
0.0,1.967003381577482e-09,0.423992393743488,4.167475639592311e-24,0.0,2.324497977886073e-05,0.0,0.0,2.183843938370007e-05,3.3426861666745834e-93,0.2637456956034322,0
0.99,0.9218717175180067,0.5736894835995595,5.464481903744708e-13,1.0,0.999999613658368,1.0,0.99,0.9999782621791069,1.242672142580167e-81,0.7637840335176161,1
0.02,0.01501082776679751,0.4442836021416019,1.5828148607085867e-14,0.0,0.00020387054961776144,0.0,0.0,2.194844044564023e-05,5.39910810823145e-83,0.5767676170979052,0
1.0,0.9999578192545256,0.7547462656715024,0.24587024322075712,1.0,0.9999999999999998,1.0,1.0,0.9999782621791069,6.32792072794944e-70,0.9992722611329272,1
0.0,3.6798367508737717e-06,0.4110967797152573,1.4192662402622587e-18,0.0,0.0013284735381319283,0.0,0.0,2.3357493000991237e-05,3.2119207077200434e-87,0.052470688191340834,0
0.98,0.7942534866068682,0.5607209344232726,5.517428127042873e-14,1.0,0.9998843471121122,1.0,0.99,0.9999782621791069,2.0971208243379402e-82,0.5228713583176194,1
0.0,0.0011640262562026744,0.42935629176256124,2.533914745765937e-16,0.0,0.00017830927291887552,0.0,0.0,2.181088584418384e-05,1.9601418971890474e-84,0.2692022778289141,0
0.0,4.854177758002233e-36,0.38152528430050414,1.8655346592971323e-151,0.0,4.094962855086205e-06,0.0,0.0,2.1811632891627078e-05,5.716842587755131e-229,0.036132391704216615,0
1.0,0.9999971330722265,0.7943514709340984,1.0,1.0,0.9999999999999982,1.0,1.0,0.9999782621791069,1.6812874212750605e-33,0.9917793274340762,1
1.0,0.9986827371209577,0.7265547439136149,1.0,1.0,0.9996956318466557,1.0,0.96,0.9999782621791069,1.0,0.9903452266141853,1
0.01,0.0006554434585709922,0.41474841774057936,7.369119702073928e-16,0.0,0.0033670090791847796,0.0,0.0,2.4361804429945676e-05,6.053054304335057e-87,0.16216617494625366,0
1.0,0.9962569488357393,0.6533921872963134,1.0,1.0,0.999999999390635,1.0,1.0,0.9999782621791069,1.0,0.9900845923997136,1
0.01,0.021011487490192177,0.3964936661220545,8.367819597465606e-15,0.0,0.001274909761496468,0.0,0.01,2.177103554836421e-05,1.8966891406655046e-86,0.2195165504444769,0
0.04,0.2528476101242558,0.4598856529992646,5.84495769236384e-14,0.0,0.002117427156505423,0.0,0.14,7.02836519419917e-05,6.70073736804794e-83,0.4516139969898474,0
1.0,0.9226999170933027,0.567619984163251,5.215752358875141e-14,1.0,0.999999896783244,1.0,0.98,0.9999782621791069,1.6187752680126663e-82,0.43632164104301696,1
0.97,0.9793680225938909,0.5726942544738537,1.0,1.0,0.9999997141458077,1.0,0.94,0.9999782621791069,1.5933378631584527e-27,0.6451792725826163,1
0.0,0.10124990095433851,0.42427534977054515,2.7416677507134322e-15,0.0,0.001342973578559081,0.0,0.01,2.1774169326071643e-05,1.9773273442388317e-83,0.22196145606858583,0
0.0,0.12404381481687554,0.4389372438739485,1.455161975042283e-14,0.0,0.0009075732507958437,0.0,0.02,2.5076387593242402e-05,9.625091016404528e-84,0.19914728448317104,0
0.99,0.7903387576114947,0.5729933905601358,1.58933919021332e-14,1.0,0.9999623300716106,1.0,0.94,0.9999782621791069,7.998412707865462e-83,0.27377994750239826,1
0.0,0.03513634498507277,0.4389372438739485,2.1611575175501697e-14,0.0,0.0002330667365935603,0.0,0.0,2.1808565710681474e-05,6.239855579581887e-84,0.3118210228556043,0
0.01,0.3758144348559489,0.44790123227405054,3.1623301212821155e-14,0.0,0.030256240389133077,0.0,0.01,2.165117629407327e-05,8.065503960450866e-83,0.44128045061121063,0
0.17,2.5331075844499145e-109,0.4756191742625598,0.0,1.0,5.090253176957833e-09,0.0,0.16,0.000256777470557786,0.0,0.017928145701403643,0
0.01,7.246835573677493e-05,0.41613875716817716,2.8126082031651375e-11,0.0,0.0023385593793664875,0.0,0.03,8.901951682239418e-05,6.122868412339252e-82,0.16177425788418298,0
0.97,0.9120607852574951,0.6182735747531612,3.531713836636178e-14,1.0,0.9999999131373025,1.0,0.96,0.9999782621791069,6.3514468892573326e-83,0.29864845060521805,1
1.0,0.983202112261049,0.5907819641262925,1.5355291165485706e-12,1.0,0.9999999986897272,1.0,1.0,0.9999782621791069,5.38379536558375e-82,0.7742507806862261,1
0.08,0.03727749439405159,0.45303131154990867,5.092983854536466e-13,0.0,0.0003993674465588912,0.2,0.14,4.1590612971550694e-05,6.240494697512282e-83,0.7759514925580342,0
0.0,4.1442058140641377e-13,0.38964643967927975,1.941722378267853e-32,0.0,3.6357995614624426e-05,0.0,0.0,2.1769854081953752e-05,3.894920249240358e-100,0.061658429168011473,0
1.0,0.9999938670983503,0.6410499313644273,1.0,1.0,0.9999999999998337,1.0,1.0,0.9999782621791069,1.381697114846191e-34,0.9861922120043977,1
0.0,0.2810614151644897,0.42527295727059594,0.999135313189201,0.0,0.009181236997810531,0.0,0.0,2.149150586319394e-05,8.505001378787678e-71,0.5957628903830919,0
0.97,0.9773853249384677,0.5668133702935297,1.0,1.0,0.9999961056704836,1.0,1.0,0.9999782621791069,1.0,0.9701659810045613,1
1.0,0.902820296146257,0.5729933905601358,2.5463243913154138e-14,1.0,0.999993348475323,1.0,0.99,0.9999782621791069,7.741247253756133e-83,0.4101023629341696,1
0.98,0.8322304170627608,0.5768916304289914,1.6128082758324337e-13,1.0,0.9999941612678307,1.0,0.95,0.9999782621791069,1.8537696242051294e-82,0.3331736546746889,1
1.0,0.9978005146001847,0.6019250802015736,2.4865648955482513e-09,1.0,0.9999999999603295,1.0,1.0,0.9999782621791069,4.743713952311112e-75,0.8424667067274424,1
0.0,1.3102347993984525e-10,0.3990218731977122,2.224333161432225e-26,0.0,2.1681359506052044e-06,0.0,0.0,2.5165222675258377e-05,1.5381548590966834e-92,0.01110833963486091,0
1.0,0.9999995476875093,0.7979103577206237,1.0,1.0,0.9999999999999989,1.0,1.0,0.9999782621791069,1.0,0.9971818313085921,1
0.0,0.0012242006304229933,0.43795139264275756,1.6415471684618898e-15,0.0,0.0003142774029805811,0.0,0.0,2.1810054913184032e-05,4.80193506620502e-84,0.23641398683261042,0
1.0,0.9989397717222508,0.7418186099406313,1.0,1.0,0.9999998636312135,1.0,0.99,0.9999782621791069,1.0,0.9857918312421861,1
1.0,0.9945378777734625,0.5840818415937513,1.0,1.0,0.9999999070056318,1.0,1.0,0.9999782621791069,1.0,0.9898604690991067,1
0.0,0.008020124835085426,0.4442836021416019,3.918280438670625e-15,0.0,0.00027059930236875623,0.0,0.0,2.1810054913184032e-05,1.863535679576816e-83,0.45049421121380195,0
0.03,0.33995947670915483,0.4537318218041865,1.6829466963735598e-13,0.0,0.008607059904755236,0.2,0.11,9.187690955882032e-05,1.2806772538004186e-82,0.56823948743075,0
0.98,0.999067670285631,0.714238063669032,1.0,1.0,0.999999205853117,1.0,0.99,0.999978263256871,1.0,0.9807758658608431,1
0.01,0.4960280987317228,0.45403484477293976,8.337501177614211e-14,0.0,0.0379713118201723,0.0,0.01,3.103798162153375e-05,4.0321380297491715e-82,0.5520781820962672,0
1.0,0.9505564596675263,0.5840818415937513,9.161437347136367e-14,1.0,0.999999505720225,1.0,1.0,0.9999782621791069,1.7267140649341282e-82,0.5532914359862808,1
1.0,0.9327331992839393,0.5626211676700648,6.995386789127177e-13,1.0,0.9999812660033638,0.8,0.96,0.9999782621791069,3.734262111727801e-82,0.6546439052268578,1
0.01,0.20101962632418222,0.44426780190692544,4.031631533368042e-14,0.0,0.008708729230983496,0.0,0.0,2.1772750443895533e-05,2.611064421537154e-82,0.49903120564992637,0
0.01,0.006432843029769865,0.4450157325467658,4.540990645171542e-14,0.0,0.0012526506620907513,0.4,0.01,3.6265878783406964e-05,2.1467454645732414e-82,0.2503569758096062,0
0.06,1.2801818598053883e-06,0.4175450461241698,3.0971644467379136e-18,0.0,0.0004446854244321631,0.0,0.06,2.180742846905623e-05,4.4941326293827805e-90,0.2576456379861698,0
1.0,0.9807893468911634,0.5698129760074742,1.0309644990702234e-12,1.0,0.9999999912819427,1.0,1.0,0.9999782621791069,7.237355765462627e-82,0.7730709575274339,1
0.0,1.6313023038815742e-07,0.4042915968711331,1.708199426023188e-21,0.0,2.0328187058839558e-05,0.0,0.0,2.1955408572664876e-05,1.0577384269021892e-87,0.024100338188224442,0
0.01,3.2673752132932445e-10,0.408665801380665,7.361168017555548e-26,0.0,7.700103101573039e-05,0.0,0.09,2.1773400255524294e-05,3.7628532217092106e-94,0.14581537830579838,0
0.0,4.329674189291114e-27,0.38562259158831547,2.4751855664185447e-88,0.0,3.9797228817218045e-08,0.0,0.0,2.1901404039126787e-05,3.140639797296257e-157,0.014198970517554008,0
0.0,3.943022997492409e-43,0.3908304369282128,2.89321812359526e-209,0.0,1.742541020544058e-09,0.0,0.0,2.195252445740628e-05,3.820640864545184e-286,0.010301120376189663,0
1.0,0.990591781044128,0.6943563427721636,1.0,1.0,0.994760268852356,0.2,1.0,0.999978263256871,1.0,0.8766030242742034,1
0.0,1.3152139103095333e-42,0.3640658983418607,1.459464055751138e-201,0.0,6.357697730251793e-09,0.0,0.0,2.1922972797741207e-05,1.721657866040761e-280,0.004920607352880557,0
1.0,0.9999993940410733,0.6709155069599078,1.0,1.0,0.9999999999999944,1.0,1.0,0.9999782621791069,2.9415787288851294e-05,0.9960599936202904,1
0.0,0.0007875804501495186,0.4226704691654634,1.7359833329375666e-16,0.0,0.0002857893182326415,0.0,0.01,2.1811279519075466e-05,1.3827414222878108e-84,0.19968015452811455,0
0.96,0.6549335529347101,0.5324919584357601,7.893418408610401e-15,1.0,0.9982117652510609,1.0,0.83,0.9999782621791069,3.3896919202751875e-86,0.18896067509729006,1
1.0,0.9951565741588506,0.75438686684789,2.2088752892921504e-11,1.0,0.9999999999047362,1.0,1.0,0.9999782621791069,6.76541420829397e-81,0.9222903722695319,1
0.99,0.9926862004889693,0.5997318186178826,1.0,1.0,0.9999999904593718,1.0,0.98,0.9999782621791069,2.8129390845800054e-15,0.8330569975994263,1
1.0,0.9872656132430077,0.7625456712873769,1.9925342926722796e-09,1.0,0.9999999696519812,1.0,0.98,0.9999782621791069,7.097220430439886e-80,0.8021507919667559,1
0.99,0.9989420902649222,0.7630605380899285,1.0,1.0,0.9999999995120255,1.0,1.0,0.9999782621791069,1.0,0.987293239054588,1
1.0,0.9515079553844683,0.5694121424915853,6.201612421981832e-12,1.0,0.999999564193066,1.0,1.0,0.9999782621791069,3.7774893804718557e-81,0.897208149782916,1
0.99,0.9510668895180197,0.6010393739577574,1.0228217309982094e-12,1.0,0.9999994881924311,1.0,0.97,0.9999782621791069,8.868960949361094e-83,0.44073758252247136,1
0.02,0.032278154598121035,0.4328668684897489,8.784378053811759e-15,0.0,0.0013886192672098079,0.0,0.03,5.053484520517684e-05,3.8813300119721945e-85,0.3997955343933222,0
0.05,0.03181033955488272,0.46546048418520514,2.392204927280334e-12,0.0,0.0005488750749458232,0.2,0.07,0.0005058895804979091,1.336806706313062e-82,0.8088611237103005,0
0.0,4.693419462495859e-39,0.38562259158831547,2.462468210187224e-171,0.0,1.2711242252537015e-08,0.0,0.0,2.264533541595806e-05,3.334479000125913e-245,0.007082895702514111,0
1.0,0.934810357673595,0.5790434004839301,1.6731804179171038e-13,1.0,0.9999983333079728,1.0,0.99,0.9999782621791069,2.0464468442544378e-82,0.6144689812277858,1
0.0,4.0186403963515397e-44,0.39515560918533404,6.9904746571147335e-220,0.0,6.716947910192335e-06,0.0,0.0,2.1768478182162204e-05,1.5197028242240402e-303,0.040967665239849724,0
0.99,0.9869910290230465,0.5787453867707881,1.0,1.0,0.999999850002275,1.0,1.0,0.9999782621791069,3.3390134115864726e-27,0.7422795336925003,1
0.0,0.0001456635925819426,0.43865195976989363,2.4101288653917927e-16,0.0,0.0018379382902274013,0.0,0.01,2.1766246427371172e-05,7.352447506489514e-86,0.19352527904801767,0
0.78,0.8235762937622217,0.5210542862137614,2.892175993558892e-12,1.0,0.9878002433519276,1.0,0.68,0.9998095288747986,9.824741378098107e-81,0.8684666875441298,1
1.0,0.9999110818613168,0.5767409580044847,1.7579922062713033e-07,1.0,0.9999999999998133,1.0,0.99,0.9999782621791069,6.214854586992498e-69,0.9949691047631929,1
1.0,0.9999961481010101,0.6609812045231032,1.0,1.0,0.9999999999999445,1.0,1.0,0.9999782621791069,5.49550195630505e-35,0.9765417625454239,1
0.04,0.03174101853973469,0.3964936661220545,6.7137331646218806e-15,0.0,0.0018425546261483356,0.0,0.0,2.177103554836421e-05,2.233823376675209e-86,0.20041148242815088,0
